@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute fold numeric

@data
robots_1_5_4_50.4,1,2
robots_1_5_4_51.4,1,2
robots_1_5_4_52.2,1,2
robots_1_5_4_71.2,1,2
robots_1_5_4_75.8,1,2
robots_1_5_4_81.2,1,2
robots_1_5_4_91.4,1,2
robots_1_5_4_96.8,1,2
robots_1_5_4_98.4,1,2
robots_1_5_5_100.2,1,2
robots_1_5_5_100.4,1,2
robots_1_5_5_100.8,1,2
robots_1_5_5_10.8,1,2
robots_1_5_5_12.4,1,2
robots_1_5_5_15.2,1,2
robots_1_5_5_24.2,1,2
robots_1_5_5_26.4,1,2
robots_1_5_5_30.4,1,2
robots_1_5_5_31.2,1,2
robots_1_5_5_38.2,1,2
robots_1_5_5_5.8,1,2
robots_1_5_5_62.2,1,2
robots_1_5_5_66.8,1,2
robots_1_5_5_75.2,1,2
robots_1_5_5_93.4,1,2
robots_1_5_5_95.8,1,2
s1269_d3_s-shuffled,1,2
s298_d5_s-shuffled,1,2
s298_d9_s-shuffled,1,2
s3330_d4_s-shuffled,1,2
s499_d15_s-shuffled,1,2
s510_d12_s-shuffled,1,2
s510_d31_s-shuffled,1,2
s820_d7_s-shuffled,1,2
S-adeu-1,1,2
S-adeu-3,1,2
S-adeu-5,1,2
S-adeu-7,1,2
S-adeu-9,1,2
S-edau-0,1,2
S-edau-8,1,2
S-edau-9,1,2
sortnetsort10.AE.stepl.005,1,2
sortnetsort10.AE.stepl.012,1,2
sortnetsort10.v.stepl.006,1,2
sortnetsort5.AE.stepl.005,1,2
sortnetsort5.AE.stepl.006,1,2
sortnetsort5.AE.stepl.007,1,2
sortnetsort6.AE.stepl.006,1,2
sortnetsort7.AE.stepl.006,1,2
sortnetsort7.AE.stepl.009,1,2
sortnetsort8.AE.stepl.005,1,2
sortnetsort9.v.stepl.006,1,2
ssa7552-159-50-shuffled,1,2
ssa7552-160-50-shuffled,1,2
stmt1_145_146,1,2
stmt11_643_645,1,2
stmt1_20_21,1,2
stmt137_903_911,1,2
stmt1_629_630,1,2
stmt16_47_48,1,2
stmt16_818_819,1,2
stmt17_18_19,1,2
stmt17_63_70,1,2
stmt17_63_78,1,2
stmt1_787_788,1,2
stmt17_99_98,1,2
stmt1_811_812,1,2
stmt19_133_257,1,2
stmt19_137_313,1,2
stmt19_142_261,1,2
stmt19_177_302,1,2
stmt19_217_250,1,2
stmt19_2_83,1,2
stmt19_3_309,1,2
stmt19_67_83,1,2
stmt21_127_258,1,2
stmt21_143_258,1,2
stmt21_252_310,1,2
stmt21_267_310,1,2
stmt21_310_360,1,2
stmt23_66_76,1,2
stmt24_765_766,1,2
stmt25_52_53,1,2
stmt25_597_598,1,2
stmt2_649_723,1,2
stmt27_149_224,1,2
stmt27_296_297,1,2
stmt28_68_81,1,2
stmt29_21_275,1,2
stmt32_122_129,1,2
stmt32_153_277,1,2
stmt3_639_640,1,2
stmt37_941_942,1,2
stmt38_943_942,1,2
stmt39_34_107,1,2
stmt3_969_973,1,2
stmt41_235_286,1,2
stmt41_336_385,1,2
stmt41_36_37,1,2
stmt44_107_113,1,2
stmt44_252_301,1,2
stmt44_40_162,1,2
stmt46_163_289,1,2
stmt50_167_293,1,2
stmt52_117_295,1,2
stmt52_295_394,1,2
stmt52_54_55,1,2
stmt53_208_245,1,2
stmt5_731_730,1,2
stmt85_64_122,1,2
stmt86_889_890,1,2
stmt9_445_446,1,2
szymanski-24-s-shuffled,1,2
T-adeu-7,1,2
T-adeu-8,1,2
T-adeu-9,1,2
T-edau-0,1,2
T-edau-2,1,2
T-edau-4,1,2
T-edau-7,1,2
T-edau-8,1,2
term1.blif_0.10_1.00_0_0_out_exact-shuffled,1,2
test3_quant2-shuffled,1,2
test3_quant4,1,2
test3_quant_squaring4,1,2
test4_quant4,1,2
test4_quant_squaring2,1,2
texas.ifetch1^9.E-f4-shuffled,1,2
TOILET7.1.iv.13-shuffled,1,2
TOILET7.1.iv.14-shuffled,1,2
toilet_a_06_01.4-shuffled,1,2
toilet_a_08_01.4-shuffled,1,2
toilet_a_10_01.5-shuffled,1,2
toilet_a_10_10.2-shuffled,1,2
toilet_c_02_01.2-shuffled,1,2
toilet_c_04_01.4-shuffled,1,2
toilet_c_04_10.2-shuffled,1,2
toilet_c_06_10.2-shuffled,1,2
toilet_c_08_01.13-shuffled,1,2
toilet_c_08_01.16-shuffled,1,2
toilet_c_08_05.6-shuffled,1,2
toilet_c_08_10.2-shuffled,1,2
toilet_c_10_01.15-shuffled,1,2
toilet_c_10_01.20-shuffled,1,2
toilet_c_10_05.7-shuffled,1,2
toilet_c_10_05.9-shuffled,1,2
toilet_c_10_10.2-shuffled,1,2
toilet_g_08_01.2-shuffled,1,2
toilet_g_20_01.2-shuffled,1,2
uclid-pipe2,1,2
uclid-pipe3a,1,2
Umbrella_tbm_05.tex.module.000015,1,2
Umbrella_tbm_05.tex.module.000030,1,2
Umbrella_tbm_05.tex.module.000039,1,2
Umbrella_tbm_05.tex.module.000053,1,2
Umbrella_tbm_05.tex.module.000064,1,2
Umbrella_tbm_05.tex.module.000079,1,2
Umbrella_tbm_14.tex.moduleQ2.1S.000773,1,2
Umbrella_tbm_14.tex.moduleQ2.1S.000808,1,2
Umbrella_tbm_14.tex.moduleQ2.2S.000001,1,2
Umbrella_tbm_14.tex.moduleQ2.2S.000002,1,2
Umbrella_tbm_21.tex.module.000024,1,2
Umbrella_tbm_21.tex.module.000044,1,2
Umbrella_tbm_21.tex.module.000049,1,2
Umbrella_tbm_21.tex.module.000056,1,2
Umbrella_tbm_21.tex.module.000069,1,2
Umbrella_tbm_21.tex.module.000079,1,2
Umbrella_tbm_21.tex.module.000134,1,2
Umbrella_tbm_21.tex.module.000149,1,2
Umbrella_tbm_24.tex.module.000066,1,2
Umbrella_tbm_24.tex.module.000103,1,2
Umbrella_tbm_24.tex.moduleQ2.1S.000022,1,2
Umbrella_tbm_24.tex.moduleQ2.1S.000136,1,2
Umbrella_tbm_25.tex.module.000003,1,2
Umbrella_tbm_25.tex.module.000041,1,2
Umbrella_tbm_25.tex.module.000084,1,2
Umbrella_tbm_25.tex.module.000087,1,2
Umbrella_tbm_25.tex.module.000099,1,2
Umbrella_tbm_25.tex.moduleQ3.2S.000052,1,2
Umbrella_tbm_25.tex.moduleQ3.2S.000120,1,2
Umbrella_tbm_26.tex.module.000004,1,2
Umbrella_tbm_26.tex.module.000021,1,2
Umbrella_tbm_26.tex.module.000041,1,2
Umbrella_tbm_26.tex.module.000061,1,2
Umbrella_tbm_26.tex.moduleQ3.2S.000009,1,2
Umbrella_tbm_26.tex.moduleQ3.2S.000014,1,2
Umbrella_tbm_26.tex.moduleQ3.2S.000020,1,2
Umbrella_tbm_26.tex.moduleQ3.2S.000037,1,2
Umbrella_tbm_26.tex.moduleQ3.2S.000041,1,2
Umbrella_tbm_29.tex.moduleQ2.2S.000001,1,2
vis.elevator^1.E-f2-shuffled,1,2
vis.emodel.E-f4-shuffled,1,2
vis.prodcell^08.E-f4-shuffled,1,2
vis.prodcell^09.E-f2-shuffled,1,2
vis.prodcell^24.E-f3-shuffled,1,2
W3-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,2
W4-Umbrella_tbm_05.tex.moduleQ3.8S.000001,1,2
W4-Umbrella_tbm_21.tex.moduleQ3.6S.000001,1,2
W4-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,2
W4-Umbrella_tbm_26.tex.moduleQ3.7S.000003,1,2
W5-Umbrella_tbm_25.tex.moduleQ3.7S.000003,1,2
x120.0,1,2
x120.1,1,2
x120.2,1,2
x120.4,1,2
x120.5,1,2
x120.6,1,2
x120.7,1,2
x120.8,1,2
x240.0,1,2
x240.1,1,2
x240.3,1,2
x240.4,1,2
x240.6,1,2
x240.7,1,2
x240.8,1,2
x30.1,1,2
x30.2,1,2
x30.4,1,2
x30.5,1,2
x30.8,1,2
x30.9,1,2
x60.0,1,2
x60.3,1,2
x60.6,1,2
x60.7,1,2
adder-10-sat-shuffled,2,1
adder-10-unsat-shuffled,2,1
adder-12-sat-shuffled,2,1
adder-14-sat-shuffled,2,1
adder-14-unsat-shuffled,2,1
Adder2-4-s-shuffled,2,1
Adder2-6-c-shuffled,2,1
Adder2-6-s-shuffled,2,1
adder-6-sat-shuffled,2,1
adder-8-unsat-shuffled,2,1
aim-100-1_6-yes1-3-50-shuffled,2,1
aim-100-2_0-yes1-2-50-shuffled,2,1
aim-200-1_6-yes1-2-90-shuffled,2,1
aim-200-1_6-yes1-4-90-shuffled,2,1
aim-200-3_4-yes1-4-90-shuffled,2,1
aim-50-1_6-yes1-1-90-shuffled,2,1
aim-50-1_6-yes1-4-90-shuffled,2,1
aim-50-2_0-yes1-1-90-shuffled,2,1
aim-50-2_0-yes1-2-50-shuffled,2,1
aim-50-2_0-yes1-3-90-shuffled,2,1
aim-50-3_4-yes1-2-90-shuffled,2,1
aim-50-3_4-yes1-3-90-shuffled,2,1
aim-50-6_0-yes1-3-50-shuffled,2,1
biu.mv.xl_ao.bb-b001-p005-OPF05-c02.blif-biu.inv1.prop.bb-bmc.with-IOC.unfold-004-shuffled,2,1
biu.mv.xl_ao.bb-b001-p010-MIF04-c05.blif-biu.inv1.prop.bb-bmc.with-IOC.unfold-005-shuffled,2,1
biu.mv.xl_ao.bb-b003-p020-IPF01-c05.blif-biu.inv.prop.bb-bmc.conf00.01X-QBF.BB1-01X.BB2-01X.BB3-01X.with-IOC.unfold-010-shuffled,2,1
biu.mv.xl_ao.bb-b003-p020-IPF01-c05.blif-biu.inv.prop.bb-bmc.conf02.01X-QBF.BB1-01X.BB2-Zi.BB3-01X.with-IOC.unfold-002-shuffled,2,1
biu.mv.xl_ao.bb-b003-p020-IPF01-c05.blif-biu.inv.prop.bb-bmc.conf02.01X-QBF.BB1-01X.BB2-Zi.BB3-01X.with-IOC.unfold-004-shuffled,2,1
biu.mv.xl_ao.bb-b003-p020-IPF01-c05.blif-biu.inv.prop.bb-bmc.conf04.01X-QBF.BB1-01X.BB2-01X.BB3-Zi.with-IOC.unfold-009-shuffled,2,1
biu.mv.xl_ao.bb-b003-p020-IPF01-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-008-shuffled,2,1
biu.mv.xl_ao.bb-b003-p020-IPF01-c05.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,2,1
biu.mv.xl_ao.bb-b003-p020-IPF02-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-007-shuffled,2,1
biu.mv.xl_ao.bb-b003-p020-IPF02-c05.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-002-shuffled,2,1
biu.mv.xl_ao.bb-b003-p020-IPF02-c05.blif-biu.inv.prop.bb-bmc.with-IOC.unfold-003-shuffled,2,1
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-004-shuffled,2,1
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf03.01X-QBF.BB1-Zi.BB2-Zi.BB3-01X.with-IOC.unfold-003-shuffled,2,1
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-005-shuffled,2,1
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-008-shuffled,2,1
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-002-shuffled,2,1
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.with-IOC.unfold-005-shuffled,2,1
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf00.01X-QBF.BB1-01X.BB2-01X.BB3-01X.with-IOC.unfold-010-shuffled,2,1
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf02.01X-QBF.BB1-01X.BB2-Zi.BB3-01X.with-IOC.unfold-003-shuffled,2,1
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf04.01X-QBF.BB1-01X.BB2-01X.BB3-Zi.with-IOC.unfold-002-shuffled,2,1
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-005-shuffled,2,1
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-002-shuffled,2,1
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-003-shuffled,2,1
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-008-shuffled,2,1
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf02.01X-QBF.BB1-01X.BB2-Zi.BB3-01X.with-IOC.unfold-009-shuffled,2,1
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf03.01X-QBF.BB1-Zi.BB2-Zi.BB3-01X.with-IOC.unfold-004-shuffled,2,1
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-004-shuffled,2,1
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,2,1
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.with-IOC.unfold-008-shuffled,2,1
BLOCKS3i.5.3-shuffled,2,1
BLOCKS3ii.5.2-shuffled,2,1
c1_BMC_p2_k128-shuffled,2,1
c2_Debug_s5_f1_e1_v3-shuffled,2,1
c3_BMC_p1_k256-shuffled,2,1
c3_BMC_p2_k2048-shuffled,2,1
c3_BMC_p2_k512-shuffled,2,1
c3_Debug_s3_f2_e2_v2-shuffled,2,1
C432.blif_0.10_0.20_0_0_out_exact-shuffled,2,1
C432.blif_0.10_1.00_0_1_inp_exact-shuffled,2,1
C499.blif_0.10_0.20_0_0_inp_exact,2,1
C499.blif_0.10_0.20_0_1_out_exact,2,1
c4_BMC_p1_k1024-shuffled,2,1
c4_BMC_p1_k2048-shuffled,2,1
c4_BMC_p1_k512-shuffled,2,1
c4_Debug_s3_f1_e2_v3-shuffled,2,1
C5315.blif_0.10_0.20_0_0_inp_exact-shuffled,2,1
C5315.blif_0.10_0.20_0_1_out_exact-shuffled,2,1
C5315.blif_0.10_1.00_0_0_inp_exact-shuffled,2,1
C5315.blif_0.10_1.00_0_1_inp_exact-shuffled,2,1
C6288.blif_0.10_1.00_0_1_inp_exact-shuffled,2,1
C6288.blif_0.10_1.00_0_1_out_exact-shuffled,2,1
c6_BMC_p1_k1024-shuffled,2,1
c6_BMC_p1_k256-shuffled,2,1
C880.blif_0.10_0.20_0_1_inp_exact,2,1
C880.blif_0.10_0.20_0_1_out_exact,2,1
cmu.dme1.B-f2,2,1
cmu.dme1.B-f4-shuffled,2,1
cmu.dme2.B-f2,2,1
cmu.periodic.N-d2-shuffled,2,1
connect_5x4_4_W-shuffled,2,1
connect_6x5_4_D-shuffled,2,1
connect_7x6_4_R-shuffled,2,1
connect_8x7_7_D-shuffled,2,1
connect_9x8_6_D-shuffled,2,1
connect_9x8_8_D-shuffled,2,1
Core1108_tbm_02.tex.moduleQ3.2S.000015,2,1
Core1108_tbm_02.tex.moduleQ3.2S.000099,2,1
Core1108_tbm_03.tex.module.000003,2,1
Core1108_tbm_03.tex.module.000034,2,1
Core1108_tbm_03.tex.module.000038,2,1
Core1108_tbm_03.tex.module.000039,2,1
Core1108_tbm_03.tex.module.000057,2,1
Core1108_tbm_03.tex.module.000065,2,1
Core1108_tbm_03.tex.module.000090,2,1
Core1108_tbm_03.tex.module.000092,2,1
Core1108_tbm_03.tex.moduleQ3.2S.000002,2,1
Core1108_tbm_03.tex.moduleQ3.2S.000009,2,1
Core1108_tbm_03.tex.moduleQ3.2S.000011,2,1
Core1108_tbm_09.tex.module.000010,2,1
Core1108_tbm_09.tex.module.000033,2,1
Core1108_tbm_09.tex.moduleQ3.2S.000007,2,1
Core1108_tbm_09.tex.moduleQ3.9S.000001,2,1
Core1108_tbm_21.tex.module.000008,2,1
Core1108_tbm_21.tex.module.000009,2,1
Core1108_tbm_21.tex.module.000010,2,1
Core1108_tbm_21.tex.module.000026,2,1
Core1108_tbm_21.tex.module.000027,2,1
Core1108_tbm_21.tex.module.000091,2,1
Core1108_tbm_21.tex.moduleQ3.2S.000007,2,1
Core1108_tbm_21.tex.moduleQ3.2S.000015,2,1
Core1108_tbm_21.tex.moduleQ3.2S.000024,2,1
Core1108_tbm_28.tex.moduleQ2.2S.000003,2,1
counter_32-shuffled,2,1
counter_8-shuffled,2,1
counter_e_16,2,1
counter_e_8-shuffled,2,1
counter_r_16,2,1
cube_c3_ser--opt-6_-shuffled,2,1
cube_c5_ser---14_-shuffled,2,1
cube_c7_ser---23_-shuffled,2,1
eijk.S1238.S-d3-shuffled,2,1
eijk.S208o.S-d4-shuffled,2,1
eijk.S208o.S-f4-shuffled,2,1
eijk.S298.S-f4,2,1
eijk.S344.S-f3,2,1
eijk.S349.S-f3,2,1
eijk.S382.S-f4-shuffled,2,1
emptyroom_e3_ser---19_-shuffled,2,1
emptyroom_e3_ser--opt-20_-shuffled,2,1
emptyroom_e4_par---21_-shuffled,2,1
ev-pr-4x4-13-3-0-0-1-s-shuffled,2,1
ev-pr-4x4-17-3-0-0-1-s-shuffled,2,1
ev-pr-4x4-5-3-0-0-1-lg-shuffled,2,1
ev-pr-4x4-5-3-0-0-1-s-shuffled,2,1
ev-pr-4x4-9-3-0-0-1-s-shuffled,2,1
ev-pr-6x6-5-5-0-1-2-s-shuffled,2,1
ev-pr-6x6-7-5-0-1-2-s-shuffled,2,1
ev-pr-8x8-19-7-0-1-2-lg-shuffled,2,1
ev-pr-8x8-5-7-0-1-2-lg-shuffled,2,1
ev-pr-8x8-7-7-0-1-2-lg-shuffled,2,1
f600-00-shuffled,2,1
ii32c1-50-shuffled,2,1
ii32e1-00-shuffled,2,1
ii8a1-90-shuffled,2,1
ii8a3-90,2,1
impl18-shuffled,2,1
irst.dme4.B-d4-shuffled,2,1
jnh207-90-shuffled,2,1
k_branch_n-20-shuffled,2,1
k_branch_n-4-shuffled,2,1
k_branch_n-5-shuffled,2,1
k_branch_n-6,2,1
k_branch_n-7,2,1
k_branch_p-11-shuffled,2,1
k_branch_p-14-shuffled,2,1
k_branch_p-16-shuffled,2,1
k_branch_p-8-shuffled,2,1
k_d4_n-14-shuffled,2,1
k_d4_n-18-shuffled,2,1
k_d4_n-19-shuffled,2,1
k_d4_n-21-shuffled,2,1
k_d4_n-7-shuffled,2,1
k_d4_p-10-shuffled,2,1
k_d4_p-21-shuffled,2,1
k_d4_p-7-shuffled,2,1
k_dum_n-21-shuffled,2,1
k_dum_p-11-shuffled,2,1
k_dum_p-21-shuffled,2,1
ken.flash^10.C-f4-shuffled,2,1
k_grz_n-13-shuffled,2,1
k_grz_n-14-shuffled,2,1
k_grz_p-17-shuffled,2,1
k_lin_n-13-shuffled,2,1
k_lin_p-12-shuffled,2,1
k_lin_p-21-shuffled,2,1
k_path_n-10-shuffled,2,1
k_path_n-20-shuffled,2,1
k_path_p-9-shuffled,2,1
k_ph_n-10-shuffled,2,1
k_ph_n-13-shuffled,2,1
k_ph_n-14-shuffled,2,1
k_ph_n-9-shuffled,2,1
k_ph_p-8-shuffled,2,1
k_poly_n-20-shuffled,2,1
k_poly_n-21-shuffled,2,1
k_t4p_n-17-shuffled,2,1
k_t4p_p-12-shuffled,2,1
k_t4p_p-20-shuffled,2,1
k_t4p_p-21-shuffled,2,1
k_t4p_p-4-shuffled,2,1
k_t4p_p-8-shuffled,2,1
lognBWLARGEB1-shuffled,2,1
lut4_XOR_fOR-shuffled,2,1
mutex-4-s,2,1
mutex-8-s,2,1
ncf_16_32_8_d.10,2,1
ncf_16_32_8_d.7,2,1
ncf_16_32_8_d.8,2,1
ncf_16_32_8_d.9,2,1
ncf_16_32_8_edau.2,2,1
ncf_16_32_8_edau.3,2,1
ncf_16_32_8_edau.4,2,1
ncf_16_32_8_edau.6,2,1
ncf_16_32_8_edau.8,2,1
ncf_16_32_8_edau.9,2,1
ncf_16_32_8_euad.10,2,1
ncf_16_32_8_euad.2,2,1
ncf_16_32_8_euad.3,2,1
ncf_16_32_8_euad.5,2,1
ncf_16_32_8_euad.8,2,1
ncf_16_32_8_u.4,2,1
ncf_16_32_8_u.6,2,1
ncf_16_32_8_u.9,2,1
ncf_8_16_4_d.10,2,1
ncf_8_16_4_d.3,2,1
ncf_8_16_4_d.4,2,1
ncf_8_16_4_d.5,2,1
ncf_8_16_4_d.9,2,1
ncf_8_16_4_edau.10,2,1
ncf_8_16_4_edau.1,2,1
ncf_8_16_4_edau.2,2,1
ncf_8_16_4_edau.3,2,1
ncf_8_16_4_edau.7,2,1
ncf_8_16_4_edau.8,2,1
ncf_8_16_4_edau.9,2,1
ncf_8_16_4_euad.10,2,1
ncf_8_16_4_euad.1,2,1
ncf_8_16_4_euad.2,2,1
ncf_8_16_4_euad.5,2,1
ncf_8_16_4_euad.6,2,1
ncf_8_16_4_euad.9,2,1
ncf_8_16_4_u.3,2,1
ncf_8_16_4_u.4,2,1
ncf_8_16_4_u.7,2,1
ncf_8_16_4_u.8,2,1
nusmv.dme1-16.B-d4-shuffled,2,1
nusmv.queue.B-d4-shuffled,2,1
nusmv.reactor^1.C-d4-shuffled,2,1
nusmv.reactor^2.C-d4-shuffled,2,1
nusmv.reactor^5.C-f4-shuffled,2,1
nusmv.syncarb10^2.B-f3,2,1
nusmv.syncarb10^2.B-f4,2,1
nusmv.tcas^2.B-f2-shuffled,2,1
nusmv.tcas-t^5.B-f2-shuffled,2,1
nusmv.tcas-t^6.B-f3-shuffled,2,1
par8-2-90-shuffled,2,1
par8-2-c-50-shuffled,2,1
par8-5-c-90-shuffled,2,1
Qq2k3k3v100v100m1000s1,2,1
Qq2k3k3v100v100m1000s3,2,1
Qq2k3k3v100v100m1000s4,2,1
Qq2k3k3v100v100m1000s5,2,1
Qq2k3k3v100v100m1000s7,2,1
Qq2k3k3v100v100m1000s8,2,1
Qq2k3k3v100v100m1000s9,2,1
Qq2k3k3v100v100m1200s3,2,1
Qq2k3k3v100v100m1200s4,2,1
Qq2k3k3v100v100m1200s6,2,1
Qq2k3k3v100v100m1200s7,2,1
Qq2k3k3v100v100m1200s8,2,1
Qq2k3k3v100v100m1200s9,2,1
Qq2k3k3v100v100m1400s3,2,1
Qq2k3k3v100v100m1400s4,2,1
Qq2k3k3v100v100m1400s8,2,1
Qq2k3k3v100v100m1400s9,2,1
Qq2k3k3v100v100m1600s10,2,1
Qq2k3k3v100v100m1600s1,2,1
Qq2k3k3v100v100m1600s2,2,1
Qq2k3k3v100v100m1600s4,2,1
Qq2k3k3v100v100m1600s7,2,1
Qq2k3k3v100v100m1600s9,2,1
Qq2k3k3v100v100m1800s1,2,1
Qq2k3k3v100v100m1800s6,2,1
Qq2k3k3v100v100m1800s8,2,1
Qq2k3k3v100v100m1800s9,2,1
Qq2k3k3v100v100m2000s2,2,1
Qq2k3k3v100v100m2000s4,2,1
Qq2k3k3v100v100m2000s5,2,1
Qq2k3k3v100v100m2000s7,2,1
Qq2k3k3v100v100m2000s8,2,1
Qq2k3k3v100v100m400s10,2,1
Qq2k3k3v100v100m400s3,2,1
Qq2k3k3v100v100m400s6,2,1
Qq2k3k3v100v100m400s8,2,1
Qq2k3k3v100v100m600s1,2,1
Qq2k3k3v100v100m600s3,2,1
Qq2k3k3v100v100m600s4,2,1
Qq2k3k3v100v100m600s5,2,1
Qq2k3k3v100v100m600s6,2,1
Qq2k3k3v100v100m600s8,2,1
Qq2k3k3v100v100m600s9,2,1
Qq2k3k3v100v100m800s10,2,1
Qq2k3k3v100v100m800s1,2,1
Qq2k3k3v100v100m800s3,2,1
Qq2k3k3v100v100m800s4,2,1
Qq2k3k3v100v100m800s5,2,1
Qq2k3k3v20v20m120s10,2,1
Qq2k3k3v20v20m120s2,2,1
Qq2k3k3v20v20m120s5,2,1
Qq2k3k3v20v20m120s7,2,1
Qq2k3k3v20v20m160s1,2,1
Qq2k3k3v20v20m160s9,2,1
Qq2k3k3v20v20m200s10,2,1
Qq2k3k3v20v20m200s3,2,1
Qq2k3k3v20v20m200s4,2,1
Qq2k3k3v20v20m200s5,2,1
Qq2k3k3v20v20m200s6,2,1
Qq2k3k3v20v20m200s8,2,1
Qq2k3k3v20v20m200s9,2,1
Qq2k3k3v20v20m240s1,2,1
Qq2k3k3v20v20m240s2,2,1
Qq2k3k3v20v20m240s8,2,1
Qq2k3k3v20v20m240s9,2,1
Qq2k3k3v20v20m280s1,2,1
Qq2k3k3v20v20m280s2,2,1
Qq2k3k3v20v20m280s4,2,1
Qq2k3k3v20v20m280s8,2,1
Qq2k3k3v20v20m280s9,2,1
Qq2k3k3v20v20m320s10,2,1
Qq2k3k3v20v20m320s1,2,1
Qq2k3k3v20v20m320s2,2,1
Qq2k3k3v20v20m320s3,2,1
Qq2k3k3v20v20m320s5,2,1
Qq2k3k3v20v20m320s7,2,1
Qq2k3k3v20v20m320s8,2,1
Qq2k3k3v20v20m320s9,2,1
Qq2k3k3v20v20m360s10,2,1
Qq2k3k3v20v20m360s1,2,1
Qq2k3k3v20v20m360s3,2,1
Qq2k3k3v20v20m360s4,2,1
Qq2k3k3v20v20m360s5,2,1
Qq2k3k3v20v20m360s7,2,1
Qq2k3k3v20v20m360s8,2,1
Qq2k3k3v20v20m360s9,2,1
Qq2k3k3v20v20m400s10,2,1
Qq2k3k3v20v20m400s1,2,1
Qq2k3k3v20v20m400s2,2,1
Qq2k3k3v20v20m400s3,2,1
Qq2k3k3v20v20m400s5,2,1
Qq2k3k3v20v20m400s8,2,1
Qq2k3k3v20v20m80s10,2,1
Qq2k3k3v20v20m80s1,2,1
Qq2k3k3v20v20m80s2,2,1
Qq2k3k3v20v20m80s3,2,1
Qq2k3k3v20v20m80s6,2,1
Qq2k3k3v20v20m80s8,2,1
Qq2k3k3v50v50m1000s2,2,1
Qq2k3k3v50v50m1000s3,2,1
Qq2k3k3v50v50m1000s7,2,1
Qq2k3k3v50v50m200s3,2,1
Qq2k3k3v50v50m200s5,2,1
Qq2k3k3v50v50m200s7,2,1
Qq2k3k3v50v50m300s10,2,1
Qq2k3k3v50v50m300s2,2,1
Qq2k3k3v50v50m300s3,2,1
Qq2k3k3v50v50m300s4,2,1
Qq2k3k3v50v50m300s5,2,1
Qq2k3k3v50v50m300s6,2,1
