@RELATION algorithm_runs_qbf_2011

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE performance NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
Qq2k3k3v20v20m320s8,1,2clsQ,14.58,ok
Qq2k3k3v20v20m320s8,1,quantor,550.31,ok
Qq2k3k3v20v20m320s8,1,QuBE,79.92,ok
Qq2k3k3v20v20m320s8,1,sKizzo,278.66,ok
Qq2k3k3v20v20m320s8,1,sSolve,1.26,ok
Qq2k3k3v20v20m320s9,1,2clsQ,8.11,ok
Qq2k3k3v20v20m320s9,1,quantor,190.14,timeout
Qq2k3k3v20v20m320s9,1,QuBE,55.18,ok
Qq2k3k3v20v20m320s9,1,sKizzo,272.68,ok
Qq2k3k3v20v20m320s9,1,sSolve,0.78,ok
Qq2k3k3v20v20m360s10,1,2clsQ,5.99,ok
Qq2k3k3v20v20m360s10,1,quantor,134.27,timeout
Qq2k3k3v20v20m360s10,1,QuBE,3.96,ok
Qq2k3k3v20v20m360s10,1,sKizzo,288.76,ok
Qq2k3k3v20v20m360s10,1,sSolve,0.84,ok
Qq2k3k3v20v20m360s1,1,2clsQ,0.35,ok
Qq2k3k3v20v20m360s1,1,quantor,104.74,timeout
Qq2k3k3v20v20m360s1,1,QuBE,3.49,ok
Qq2k3k3v20v20m360s1,1,sKizzo,201.05,ok
Qq2k3k3v20v20m360s1,1,sSolve,0.92,ok
Qq2k3k3v20v20m360s2,1,2clsQ,1.8,ok
Qq2k3k3v20v20m360s2,1,quantor,125.56,timeout
Qq2k3k3v20v20m360s2,1,QuBE,0.35,ok
Qq2k3k3v20v20m360s2,1,sKizzo,341.16,ok
Qq2k3k3v20v20m360s2,1,sSolve,0.78,ok
Qq2k3k3v20v20m360s3,1,2clsQ,0.11,ok
Qq2k3k3v20v20m360s3,1,quantor,132.53,timeout
Qq2k3k3v20v20m360s3,1,QuBE,129.16,ok
Qq2k3k3v20v20m360s3,1,sKizzo,201.4,ok
Qq2k3k3v20v20m360s3,1,sSolve,0.81,ok
Qq2k3k3v20v20m360s4,1,2clsQ,0.39,ok
Qq2k3k3v20v20m360s4,1,quantor,102.59,timeout
Qq2k3k3v20v20m360s4,1,QuBE,5.06,ok
Qq2k3k3v20v20m360s4,1,sKizzo,500.81,ok
Qq2k3k3v20v20m360s4,1,sSolve,0.76,ok
Qq2k3k3v20v20m360s5,1,2clsQ,17.13,ok
Qq2k3k3v20v20m360s5,1,quantor,122.95,timeout
Qq2k3k3v20v20m360s5,1,QuBE,2.16,ok
Qq2k3k3v20v20m360s5,1,sKizzo,497.94,ok
Qq2k3k3v20v20m360s5,1,sSolve,0.78,ok
Qq2k3k3v20v20m360s6,1,2clsQ,1.44,ok
Qq2k3k3v20v20m360s6,1,quantor,105.44,timeout
Qq2k3k3v20v20m360s6,1,QuBE,0.07,ok
Qq2k3k3v20v20m360s6,1,sKizzo,362.21,ok
Qq2k3k3v20v20m360s6,1,sSolve,0.84,ok
Qq2k3k3v20v20m360s7,1,2clsQ,10.2,ok
Qq2k3k3v20v20m360s7,1,quantor,168.25,timeout
Qq2k3k3v20v20m360s7,1,QuBE,5.99,ok
Qq2k3k3v20v20m360s7,1,sKizzo,244.07,ok
Qq2k3k3v20v20m360s7,1,sSolve,1.12,ok
Qq2k3k3v20v20m360s8,1,2clsQ,24.16,ok
Qq2k3k3v20v20m360s8,1,quantor,102.36,timeout
Qq2k3k3v20v20m360s8,1,QuBE,75.77,ok
Qq2k3k3v20v20m360s8,1,sKizzo,511.77,ok
Qq2k3k3v20v20m360s8,1,sSolve,1.07,ok
Qq2k3k3v20v20m360s9,1,2clsQ,5.28,ok
Qq2k3k3v20v20m360s9,1,quantor,182.42,timeout
Qq2k3k3v20v20m360s9,1,QuBE,1.53,ok
Qq2k3k3v20v20m360s9,1,sKizzo,413.5,ok
Qq2k3k3v20v20m360s9,1,sSolve,0.87,ok
Qq2k3k3v20v20m400s10,1,2clsQ,0.09,ok
Qq2k3k3v20v20m400s10,1,quantor,112.13,timeout
Qq2k3k3v20v20m400s10,1,QuBE,1.91,ok
Qq2k3k3v20v20m400s10,1,sKizzo,460.53,ok
Qq2k3k3v20v20m400s10,1,sSolve,0.98,ok
Qq2k3k3v20v20m400s1,1,2clsQ,0.13,ok
Qq2k3k3v20v20m400s1,1,quantor,126,timeout
Qq2k3k3v20v20m400s1,1,QuBE,2.53,ok
Qq2k3k3v20v20m400s1,1,sKizzo,718.02,ok
Qq2k3k3v20v20m400s1,1,sSolve,0.84,ok
Qq2k3k3v20v20m400s2,1,2clsQ,0.54,ok
Qq2k3k3v20v20m400s2,1,quantor,152.03,timeout
Qq2k3k3v20v20m400s2,1,QuBE,0.74,ok
Qq2k3k3v20v20m400s2,1,sKizzo,601.48,ok
Qq2k3k3v20v20m400s2,1,sSolve,0.86,ok
Qq2k3k3v20v20m400s3,1,2clsQ,0.1,ok
Qq2k3k3v20v20m400s3,1,quantor,110.89,timeout
Qq2k3k3v20v20m400s3,1,QuBE,99.27,ok
Qq2k3k3v20v20m400s3,1,sKizzo,509.28,ok
Qq2k3k3v20v20m400s3,1,sSolve,0.77,ok
Qq2k3k3v20v20m400s4,1,2clsQ,0.01,ok
Qq2k3k3v20v20m400s4,1,quantor,125.38,timeout
Qq2k3k3v20v20m400s4,1,QuBE,0.13,ok
Qq2k3k3v20v20m400s4,1,sKizzo,791.71,ok
Qq2k3k3v20v20m400s4,1,sSolve,0.77,ok
Qq2k3k3v20v20m400s5,1,2clsQ,0.7,ok
Qq2k3k3v20v20m400s5,1,quantor,116.14,timeout
Qq2k3k3v20v20m400s5,1,QuBE,0.67,ok
Qq2k3k3v20v20m400s5,1,sKizzo,550.2,ok
Qq2k3k3v20v20m400s5,1,sSolve,0.91,ok
Qq2k3k3v20v20m400s6,1,2clsQ,0.16,ok
Qq2k3k3v20v20m400s6,1,quantor,124.5,timeout
Qq2k3k3v20v20m400s6,1,QuBE,0.06,ok
Qq2k3k3v20v20m400s6,1,sKizzo,646.61,ok
Qq2k3k3v20v20m400s6,1,sSolve,0.83,ok
Qq2k3k3v20v20m400s7,1,2clsQ,2.62,ok
Qq2k3k3v20v20m400s7,1,quantor,113.04,timeout
Qq2k3k3v20v20m400s7,1,QuBE,3.56,ok
Qq2k3k3v20v20m400s7,1,sKizzo,630.18,ok
Qq2k3k3v20v20m400s7,1,sSolve,0.88,ok
Qq2k3k3v20v20m400s8,1,2clsQ,1.14,ok
Qq2k3k3v20v20m400s8,1,quantor,180.74,timeout
Qq2k3k3v20v20m400s8,1,QuBE,0.41,ok
Qq2k3k3v20v20m400s8,1,sKizzo,288.92,ok
Qq2k3k3v20v20m400s8,1,sSolve,0.92,ok
Qq2k3k3v20v20m400s9,1,2clsQ,0.44,ok
Qq2k3k3v20v20m400s9,1,quantor,150,timeout
Qq2k3k3v20v20m400s9,1,QuBE,3.43,ok
Qq2k3k3v20v20m400s9,1,sKizzo,874.61,ok
Qq2k3k3v20v20m400s9,1,sSolve,0.85,ok
Qq2k3k3v20v20m80s10,1,2clsQ,0.01,ok
Qq2k3k3v20v20m80s10,1,quantor,0,ok
Qq2k3k3v20v20m80s10,1,QuBE,0.04,ok
Qq2k3k3v20v20m80s10,1,sKizzo,0.01,ok
Qq2k3k3v20v20m80s10,1,sSolve,0.77,ok
Qq2k3k3v20v20m80s1,1,2clsQ,0.02,ok
Qq2k3k3v20v20m80s1,1,quantor,0,ok
Qq2k3k3v20v20m80s1,1,QuBE,0.06,ok
Qq2k3k3v20v20m80s1,1,sKizzo,0,ok
Qq2k3k3v20v20m80s1,1,sSolve,0.96,ok
Qq2k3k3v20v20m80s2,1,2clsQ,0.02,ok
Qq2k3k3v20v20m80s2,1,quantor,0,ok
Qq2k3k3v20v20m80s2,1,QuBE,0.06,ok
Qq2k3k3v20v20m80s2,1,sKizzo,0.01,ok
Qq2k3k3v20v20m80s2,1,sSolve,0.77,ok
Qq2k3k3v20v20m80s3,1,2clsQ,0,ok
Qq2k3k3v20v20m80s3,1,quantor,0,ok
Qq2k3k3v20v20m80s3,1,QuBE,0.06,ok
Qq2k3k3v20v20m80s3,1,sKizzo,0.01,ok
Qq2k3k3v20v20m80s3,1,sSolve,0.78,ok
Qq2k3k3v20v20m80s4,1,2clsQ,0.01,ok
Qq2k3k3v20v20m80s4,1,quantor,0,ok
Qq2k3k3v20v20m80s4,1,QuBE,0.06,ok
Qq2k3k3v20v20m80s4,1,sKizzo,0.01,ok
Qq2k3k3v20v20m80s4,1,sSolve,0.76,ok
Qq2k3k3v20v20m80s5,1,2clsQ,0.02,ok
Qq2k3k3v20v20m80s5,1,quantor,0,ok
Qq2k3k3v20v20m80s5,1,QuBE,0.07,ok
Qq2k3k3v20v20m80s5,1,sKizzo,0,ok
Qq2k3k3v20v20m80s5,1,sSolve,0.76,ok
Qq2k3k3v20v20m80s6,1,2clsQ,0.01,ok
Qq2k3k3v20v20m80s6,1,quantor,0,ok
Qq2k3k3v20v20m80s6,1,QuBE,0.05,ok
Qq2k3k3v20v20m80s6,1,sKizzo,0,ok
Qq2k3k3v20v20m80s6,1,sSolve,0.91,ok
Qq2k3k3v20v20m80s7,1,2clsQ,0.01,ok
Qq2k3k3v20v20m80s7,1,quantor,0,ok
Qq2k3k3v20v20m80s7,1,QuBE,0.05,ok
Qq2k3k3v20v20m80s7,1,sKizzo,0.01,ok
Qq2k3k3v20v20m80s7,1,sSolve,0.84,ok
Qq2k3k3v20v20m80s8,1,2clsQ,0.01,ok
Qq2k3k3v20v20m80s8,1,quantor,0,ok
Qq2k3k3v20v20m80s8,1,QuBE,0.06,ok
Qq2k3k3v20v20m80s8,1,sKizzo,0,ok
Qq2k3k3v20v20m80s8,1,sSolve,0.85,ok
Qq2k3k3v20v20m80s9,1,2clsQ,0.04,ok
Qq2k3k3v20v20m80s9,1,quantor,0,ok
Qq2k3k3v20v20m80s9,1,QuBE,0.06,ok
Qq2k3k3v20v20m80s9,1,sKizzo,0,ok
Qq2k3k3v20v20m80s9,1,sSolve,0.79,ok
Qq2k3k3v50v50m1000s10,1,2clsQ,1854.82,timeout
Qq2k3k3v50v50m1000s10,1,quantor,60.98,timeout
Qq2k3k3v50v50m1000s10,1,QuBE,3599.46,timeout
Qq2k3k3v50v50m1000s10,1,sKizzo,3599.49,timeout
Qq2k3k3v50v50m1000s10,1,sSolve,0.82,ok
Qq2k3k3v50v50m1000s1,1,2clsQ,2566.24,timeout
Qq2k3k3v50v50m1000s1,1,quantor,45.59,timeout
Qq2k3k3v50v50m1000s1,1,QuBE,3599.46,timeout
Qq2k3k3v50v50m1000s1,1,sKizzo,3599.49,timeout
Qq2k3k3v50v50m1000s1,1,sSolve,1.33,ok
Qq2k3k3v50v50m1000s2,1,2clsQ,3571.81,timeout
Qq2k3k3v50v50m1000s2,1,quantor,58.96,timeout
Qq2k3k3v50v50m1000s2,1,QuBE,3599.45,timeout
Qq2k3k3v50v50m1000s2,1,sKizzo,3599.48,timeout
Qq2k3k3v50v50m1000s2,1,sSolve,2.38,ok
Qq2k3k3v50v50m1000s3,1,2clsQ,2365.61,timeout
Qq2k3k3v50v50m1000s3,1,quantor,48.71,timeout
Qq2k3k3v50v50m1000s3,1,QuBE,3599.45,timeout
Qq2k3k3v50v50m1000s3,1,sKizzo,3599.48,timeout
Qq2k3k3v50v50m1000s3,1,sSolve,4.1,ok
Qq2k3k3v50v50m1000s4,1,2clsQ,1984.21,timeout
Qq2k3k3v50v50m1000s4,1,quantor,55.93,timeout
Qq2k3k3v50v50m1000s4,1,QuBE,3599.46,timeout
Qq2k3k3v50v50m1000s4,1,sKizzo,3599.52,timeout
Qq2k3k3v50v50m1000s4,1,sSolve,0.81,ok
Qq2k3k3v50v50m1000s5,1,2clsQ,3599.75,timeout
Qq2k3k3v50v50m1000s5,1,quantor,50.55,timeout
Qq2k3k3v50v50m1000s5,1,QuBE,3599.46,timeout
Qq2k3k3v50v50m1000s5,1,sKizzo,3599.47,timeout
Qq2k3k3v50v50m1000s5,1,sSolve,1.15,ok
Qq2k3k3v50v50m1000s6,1,2clsQ,3128.85,timeout
Qq2k3k3v50v50m1000s6,1,quantor,46.72,timeout
Qq2k3k3v50v50m1000s6,1,QuBE,3599.46,timeout
Qq2k3k3v50v50m1000s6,1,sKizzo,3599.51,timeout
Qq2k3k3v50v50m1000s6,1,sSolve,1.38,ok
Qq2k3k3v50v50m1000s7,1,2clsQ,2681.54,timeout
Qq2k3k3v50v50m1000s7,1,quantor,50.14,timeout
Qq2k3k3v50v50m1000s7,1,QuBE,3599.46,timeout
Qq2k3k3v50v50m1000s7,1,sKizzo,3599.5,timeout
Qq2k3k3v50v50m1000s7,1,sSolve,1,ok
Qq2k3k3v50v50m1000s8,1,2clsQ,3599.81,timeout
Qq2k3k3v50v50m1000s8,1,quantor,45.55,timeout
Qq2k3k3v50v50m1000s8,1,QuBE,3599.45,timeout
Qq2k3k3v50v50m1000s8,1,sKizzo,2615.17,timeout
Qq2k3k3v50v50m1000s8,1,sSolve,1.21,ok
Qq2k3k3v50v50m1000s9,1,2clsQ,3132.72,timeout
Qq2k3k3v50v50m1000s9,1,quantor,57.16,timeout
Qq2k3k3v50v50m1000s9,1,QuBE,3599.45,timeout
Qq2k3k3v50v50m1000s9,1,sKizzo,3599.47,timeout
Qq2k3k3v50v50m1000s9,1,sSolve,6.99,ok
Qq2k3k3v50v50m200s10,1,2clsQ,3599.48,timeout
Qq2k3k3v50v50m200s10,1,quantor,25.78,ok
Qq2k3k3v50v50m200s10,1,QuBE,10.07,ok
Qq2k3k3v50v50m200s10,1,sKizzo,0,ok
Qq2k3k3v50v50m200s10,1,sSolve,0.78,ok
Qq2k3k3v50v50m200s1,1,2clsQ,3599.48,timeout
Qq2k3k3v50v50m200s1,1,quantor,175.09,ok
Qq2k3k3v50v50m200s1,1,QuBE,150.63,ok
Qq2k3k3v50v50m200s1,1,sKizzo,1235.52,ok
Qq2k3k3v50v50m200s1,1,sSolve,0.82,ok
Qq2k3k3v50v50m200s2,1,2clsQ,3599.48,timeout
Qq2k3k3v50v50m200s2,1,quantor,118.86,ok
Qq2k3k3v50v50m200s2,1,QuBE,87.29,ok
Qq2k3k3v50v50m200s2,1,sKizzo,67.1,ok
Qq2k3k3v50v50m200s2,1,sSolve,0.86,ok
Qq2k3k3v50v50m200s3,1,2clsQ,3599.49,timeout
Qq2k3k3v50v50m200s3,1,quantor,46.79,ok
Qq2k3k3v50v50m200s3,1,QuBE,50.84,ok
Qq2k3k3v50v50m200s3,1,sKizzo,3599.46,timeout
Qq2k3k3v50v50m200s3,1,sSolve,0.9,ok
Qq2k3k3v50v50m200s4,1,2clsQ,3599.48,timeout
Qq2k3k3v50v50m200s4,1,quantor,164.89,ok
Qq2k3k3v50v50m200s4,1,QuBE,133.18,ok
Qq2k3k3v50v50m200s4,1,sKizzo,0.47,ok
Qq2k3k3v50v50m200s4,1,sSolve,0.87,ok
Qq2k3k3v50v50m200s5,1,2clsQ,3599.49,timeout
Qq2k3k3v50v50m200s5,1,quantor,153.28,timeout
Qq2k3k3v50v50m200s5,1,QuBE,844.85,ok
Qq2k3k3v50v50m200s5,1,sKizzo,17.52,ok
Qq2k3k3v50v50m200s5,1,sSolve,0.77,ok
Qq2k3k3v50v50m200s6,1,2clsQ,3599.47,timeout
Qq2k3k3v50v50m200s6,1,quantor,284.11,ok
Qq2k3k3v50v50m200s6,1,QuBE,66.4,ok
Qq2k3k3v50v50m200s6,1,sKizzo,70.65,ok
Qq2k3k3v50v50m200s6,1,sSolve,0.86,ok
Qq2k3k3v50v50m200s7,1,2clsQ,840.58,ok
Qq2k3k3v50v50m200s7,1,quantor,100.02,timeout
Qq2k3k3v50v50m200s7,1,QuBE,14.94,ok
Qq2k3k3v50v50m200s7,1,sKizzo,0.64,ok
Qq2k3k3v50v50m200s7,1,sSolve,0.77,ok
Qq2k3k3v50v50m200s8,1,2clsQ,3599.47,timeout
Qq2k3k3v50v50m200s8,1,quantor,93.39,ok
Qq2k3k3v50v50m200s8,1,QuBE,40.82,ok
Qq2k3k3v50v50m200s8,1,sKizzo,0.08,ok
Qq2k3k3v50v50m200s8,1,sSolve,0.77,ok
Qq2k3k3v50v50m200s9,1,2clsQ,1261.04,ok
Qq2k3k3v50v50m200s9,1,quantor,79.98,timeout
Qq2k3k3v50v50m200s9,1,QuBE,9.73,ok
Qq2k3k3v50v50m200s9,1,sKizzo,9.03,ok
Qq2k3k3v50v50m200s9,1,sSolve,0.86,ok
Qq2k3k3v50v50m300s10,1,2clsQ,3599.5,timeout
Qq2k3k3v50v50m300s10,1,quantor,60.21,timeout
Qq2k3k3v50v50m300s10,1,QuBE,3599.46,timeout
Qq2k3k3v50v50m300s10,1,sKizzo,3599.48,timeout
Qq2k3k3v50v50m300s10,1,sSolve,0.91,ok
Qq2k3k3v50v50m300s1,1,2clsQ,3599.49,timeout
Qq2k3k3v50v50m300s1,1,quantor,68.36,timeout
Qq2k3k3v50v50m300s1,1,QuBE,3599.46,timeout
Qq2k3k3v50v50m300s1,1,sKizzo,3599.46,timeout
Qq2k3k3v50v50m300s1,1,sSolve,0.95,ok
Qq2k3k3v50v50m300s2,1,2clsQ,3599.48,timeout
Qq2k3k3v50v50m300s2,1,quantor,67.57,timeout
Qq2k3k3v50v50m300s2,1,QuBE,3599.45,timeout
Qq2k3k3v50v50m300s2,1,sKizzo,3599.47,timeout
Qq2k3k3v50v50m300s2,1,sSolve,1.01,ok
Qq2k3k3v50v50m300s3,1,2clsQ,3599.49,timeout
Qq2k3k3v50v50m300s3,1,quantor,98.01,timeout
Qq2k3k3v50v50m300s3,1,QuBE,3599.46,timeout
Qq2k3k3v50v50m300s3,1,sKizzo,3599.46,timeout
Qq2k3k3v50v50m300s3,1,sSolve,0.9,ok
Qq2k3k3v50v50m300s4,1,2clsQ,3599.49,timeout
Qq2k3k3v50v50m300s4,1,quantor,60.79,timeout
Qq2k3k3v50v50m300s4,1,QuBE,3599.45,timeout
Qq2k3k3v50v50m300s4,1,sKizzo,3599.52,timeout
Qq2k3k3v50v50m300s4,1,sSolve,1.01,ok
Qq2k3k3v50v50m300s5,1,2clsQ,3599.48,timeout
Qq2k3k3v50v50m300s5,1,quantor,63.2,timeout
Qq2k3k3v50v50m300s5,1,QuBE,3599.46,timeout
Qq2k3k3v50v50m300s5,1,sKizzo,3599.47,timeout
Qq2k3k3v50v50m300s5,1,sSolve,1.2,ok
Qq2k3k3v50v50m300s6,1,2clsQ,3599.49,timeout
Qq2k3k3v50v50m300s6,1,quantor,63.99,timeout
Qq2k3k3v50v50m300s6,1,QuBE,3599.46,timeout
Qq2k3k3v50v50m300s6,1,sKizzo,3599.49,timeout
Qq2k3k3v50v50m300s6,1,sSolve,0.95,ok
Qq2k3k3v50v50m300s7,1,2clsQ,3599.49,timeout
Qq2k3k3v50v50m300s7,1,quantor,71.99,timeout
Qq2k3k3v50v50m300s7,1,QuBE,3599.45,timeout
Qq2k3k3v50v50m300s7,1,sKizzo,1064.07,ok
Qq2k3k3v50v50m300s7,1,sSolve,0.96,ok
Qq2k3k3v50v50m300s8,1,2clsQ,3599.47,timeout
Qq2k3k3v50v50m300s8,1,quantor,60.09,timeout
Qq2k3k3v50v50m300s8,1,QuBE,3599.46,timeout
Qq2k3k3v50v50m300s8,1,sKizzo,3599.51,timeout
Qq2k3k3v50v50m300s8,1,sSolve,1.19,ok
Qq2k3k3v50v50m300s9,1,2clsQ,3599.49,timeout
Qq2k3k3v50v50m300s9,1,quantor,104.22,timeout
Qq2k3k3v50v50m300s9,1,QuBE,3599.45,timeout
Qq2k3k3v50v50m300s9,1,sKizzo,3599.46,timeout
Qq2k3k3v50v50m300s9,1,sSolve,1.32,ok
Qq2k3k3v50v50m400s10,1,2clsQ,3599.47,timeout
Qq2k3k3v50v50m400s10,1,quantor,61.8,timeout
Qq2k3k3v50v50m400s10,1,QuBE,3599.45,timeout
Qq2k3k3v50v50m400s10,1,sKizzo,3599.48,timeout
Qq2k3k3v50v50m400s10,1,sSolve,13.85,ok
Qq2k3k3v50v50m400s1,1,2clsQ,3599.49,timeout
Qq2k3k3v50v50m400s1,1,quantor,62.14,timeout
Qq2k3k3v50v50m400s1,1,QuBE,3599.46,timeout
Qq2k3k3v50v50m400s1,1,sKizzo,3599.48,timeout
Qq2k3k3v50v50m400s1,1,sSolve,12.68,ok
Qq2k3k3v50v50m400s2,1,2clsQ,3599.49,timeout
Qq2k3k3v50v50m400s2,1,quantor,55.68,timeout
Qq2k3k3v50v50m400s2,1,QuBE,3599.45,timeout
Qq2k3k3v50v50m400s2,1,sKizzo,3599.56,timeout
Qq2k3k3v50v50m400s2,1,sSolve,18.91,ok
Qq2k3k3v50v50m400s3,1,2clsQ,3599.48,timeout
Qq2k3k3v50v50m400s3,1,quantor,62.48,timeout
Qq2k3k3v50v50m400s3,1,QuBE,3599.45,timeout
Qq2k3k3v50v50m400s3,1,sKizzo,3599.53,timeout
Qq2k3k3v50v50m400s3,1,sSolve,7.69,ok
Qq2k3k3v50v50m400s4,1,2clsQ,3599.5,timeout
Qq2k3k3v50v50m400s4,1,quantor,46.52,timeout
Qq2k3k3v50v50m400s4,1,QuBE,3599.46,timeout
Qq2k3k3v50v50m400s4,1,sKizzo,3599.5,timeout
Qq2k3k3v50v50m400s4,1,sSolve,19.65,ok
Qq2k3k3v50v50m400s5,1,2clsQ,3599.48,timeout
Qq2k3k3v50v50m400s5,1,quantor,58.12,timeout
Qq2k3k3v50v50m400s5,1,QuBE,3599.45,timeout
Qq2k3k3v50v50m400s5,1,sKizzo,3599.58,timeout
Qq2k3k3v50v50m400s5,1,sSolve,59.2,ok
Qq2k3k3v50v50m400s6,1,2clsQ,3599.49,timeout
Qq2k3k3v50v50m400s6,1,quantor,50.34,timeout
Qq2k3k3v50v50m400s6,1,QuBE,3599.45,timeout
Qq2k3k3v50v50m400s6,1,sKizzo,3599.52,timeout
Qq2k3k3v50v50m400s6,1,sSolve,28.66,ok
Qq2k3k3v50v50m400s7,1,2clsQ,3599.48,timeout
Qq2k3k3v50v50m400s7,1,quantor,76.46,timeout
Qq2k3k3v50v50m400s7,1,QuBE,3599.46,timeout
Qq2k3k3v50v50m400s7,1,sKizzo,3599.61,timeout
Qq2k3k3v50v50m400s7,1,sSolve,19.66,ok
Qq2k3k3v50v50m400s8,1,2clsQ,3599.47,timeout
Qq2k3k3v50v50m400s8,1,quantor,51.8,timeout
Qq2k3k3v50v50m400s8,1,QuBE,3599.46,timeout
Qq2k3k3v50v50m400s8,1,sKizzo,3599.56,timeout
Qq2k3k3v50v50m400s8,1,sSolve,39.41,ok
Qq2k3k3v50v50m400s9,1,2clsQ,3599.49,timeout
Qq2k3k3v50v50m400s9,1,quantor,46.55,timeout
Qq2k3k3v50v50m400s9,1,QuBE,3599.46,timeout
Qq2k3k3v50v50m400s9,1,sKizzo,3599.48,timeout
Qq2k3k3v50v50m400s9,1,sSolve,29.6,ok
Qq2k3k3v50v50m500s10,1,2clsQ,3599.5,timeout
Qq2k3k3v50v50m500s10,1,quantor,48.2,timeout
Qq2k3k3v50v50m500s10,1,QuBE,3599.46,timeout
Qq2k3k3v50v50m500s10,1,sKizzo,3599.6,timeout
Qq2k3k3v50v50m500s10,1,sSolve,761.72,ok
Qq2k3k3v50v50m500s1,1,2clsQ,3599.49,timeout
Qq2k3k3v50v50m500s1,1,quantor,54.99,timeout
Qq2k3k3v50v50m500s1,1,QuBE,3599.45,timeout
Qq2k3k3v50v50m500s1,1,sKizzo,3599.59,timeout
Qq2k3k3v50v50m500s1,1,sSolve,1021.16,ok
Qq2k3k3v50v50m500s2,1,2clsQ,3599.5,timeout
Qq2k3k3v50v50m500s2,1,quantor,46.89,timeout
Qq2k3k3v50v50m500s2,1,QuBE,3599.45,timeout
Qq2k3k3v50v50m500s2,1,sKizzo,3599.57,timeout
Qq2k3k3v50v50m500s2,1,sSolve,1196.06,ok
Qq2k3k3v50v50m500s3,1,2clsQ,3599.51,timeout
Qq2k3k3v50v50m500s3,1,quantor,71.47,timeout
Qq2k3k3v50v50m500s3,1,QuBE,3599.45,timeout
Qq2k3k3v50v50m500s3,1,sKizzo,3599.64,timeout
Qq2k3k3v50v50m500s3,1,sSolve,494.37,ok
Qq2k3k3v50v50m500s4,1,2clsQ,3599.49,timeout
Qq2k3k3v50v50m500s4,1,quantor,53.31,timeout
Qq2k3k3v50v50m500s4,1,QuBE,3599.46,timeout
Qq2k3k3v50v50m500s4,1,sKizzo,3599.65,timeout
Qq2k3k3v50v50m500s4,1,sSolve,1323.34,ok
Qq2k3k3v50v50m500s5,1,2clsQ,3599.48,timeout
Qq2k3k3v50v50m500s5,1,quantor,43.89,timeout
Qq2k3k3v50v50m500s5,1,QuBE,3599.45,timeout
Qq2k3k3v50v50m500s5,1,sKizzo,3599.6,timeout
Qq2k3k3v50v50m500s5,1,sSolve,3188.02,ok
Qq2k3k3v50v50m500s6,1,2clsQ,3599.52,timeout
Qq2k3k3v50v50m500s6,1,quantor,46.45,timeout
Qq2k3k3v50v50m500s6,1,QuBE,3599.46,timeout
Qq2k3k3v50v50m500s6,1,sKizzo,3599.6,timeout
Qq2k3k3v50v50m500s6,1,sSolve,1025.89,ok
Qq2k3k3v50v50m500s7,1,2clsQ,3599.5,timeout
Qq2k3k3v50v50m500s7,1,quantor,42.98,timeout
Qq2k3k3v50v50m500s7,1,QuBE,3599.46,timeout
Qq2k3k3v50v50m500s7,1,sKizzo,3599.6,timeout
Qq2k3k3v50v50m500s7,1,sSolve,1056.94,ok
Qq2k3k3v50v50m500s8,1,2clsQ,3599.49,timeout
Qq2k3k3v50v50m500s8,1,quantor,55.06,timeout
Qq2k3k3v50v50m500s8,1,QuBE,3599.46,timeout
Qq2k3k3v50v50m500s8,1,sKizzo,2629.26,timeout
Qq2k3k3v50v50m500s8,1,sSolve,1373.95,ok
Qq2k3k3v50v50m500s9,1,2clsQ,3599.5,timeout
Qq2k3k3v50v50m500s9,1,quantor,45.95,timeout
Qq2k3k3v50v50m500s9,1,QuBE,3599.46,timeout
Qq2k3k3v50v50m500s9,1,sKizzo,3599.56,timeout
Qq2k3k3v50v50m500s9,1,sSolve,971.38,ok
Qq2k3k3v50v50m600s10,1,2clsQ,3599.53,timeout
Qq2k3k3v50v50m600s10,1,quantor,56.19,timeout
Qq2k3k3v50v50m600s10,1,QuBE,3599.46,timeout
Qq2k3k3v50v50m600s10,1,sKizzo,2765.36,timeout
Qq2k3k3v50v50m600s10,1,sSolve,3599.49,timeout
Qq2k3k3v50v50m600s1,1,2clsQ,3599.5,timeout
Qq2k3k3v50v50m600s1,1,quantor,46.51,timeout
Qq2k3k3v50v50m600s1,1,QuBE,3599.46,timeout
Qq2k3k3v50v50m600s1,1,sKizzo,3599.61,timeout
Qq2k3k3v50v50m600s1,1,sSolve,3599.49,timeout
Qq2k3k3v50v50m600s2,1,2clsQ,3599.53,timeout
Qq2k3k3v50v50m600s2,1,quantor,52.13,timeout
Qq2k3k3v50v50m600s2,1,QuBE,3599.46,timeout
Qq2k3k3v50v50m600s2,1,sKizzo,3073.95,timeout
Qq2k3k3v50v50m600s2,1,sSolve,3599.51,timeout
Qq2k3k3v50v50m600s3,1,2clsQ,3599.53,timeout
Qq2k3k3v50v50m600s3,1,quantor,45.65,timeout
Qq2k3k3v50v50m600s3,1,QuBE,3599.45,timeout
Qq2k3k3v50v50m600s3,1,sKizzo,3599.63,timeout
Qq2k3k3v50v50m600s3,1,sSolve,3599.5,timeout
Qq2k3k3v50v50m600s4,1,2clsQ,3599.49,timeout
Qq2k3k3v50v50m600s4,1,quantor,51.36,timeout
